UPCOM
56.33
-0	-0.01
30773300	310.06	
A32	28.4	21	24.7	24.3	20	24.7	100	24.8	200	1.6	6.48	26.3	80	150	27.5	80	28.4	100	0	0	26.3	26.3	26.3	0	0	3332000	
ABC	11.7	8.7	10.2	10	120	10.1	220	10.2	360	0	0	10.2	940	2270	10.4	210	10.5	70	10.7	20	10.5	10.2	10.22	0	0	81	
ABI	29.7	22.1	25.9	25.8	460	25.9	390	26	550	0.3	1.16	26.2	10	2500	26.3	10	26.4	320	26.5	590	26.5	25.9	25.96	210	0	15477090	
ABR	43	31.8	37.4	0	0	0	0	0	0	0	0	0	0	0	31.8	430	42.9	10	0	0	0	0	37.4	0	0	7870400	
AC4	6.3	2.7	4.5	0	0	0	0	6.3	140	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	1441022	
ACE	36.8	27.2	32	0	0	0	0	27.2	100	0	0	0	0	0	36	30	36.8	70	0	0	0	0	32	0	0	1349361	
ACS	10.1	7.5	8.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8	0	0	1954000	
ACV	69.1	51.1	60.1	63.6	430	63.7	140	63.8	780	3.8	6.32	63.9	30	125410	63.9	400	64	3640	64.1	560	64.5	60.4	62.77	15940	1100	993611933	
ADG	121.5	89.9	105.7	105	20	105.7	10	105.8	10	0.6	0.57	106.3	50	1560	106.7	10	107	120	119.8	20	107	105.7	106.09	0	10	1869998	
ADP	20.7	15.3	18	0	0	0	0	16	200	0	0	0	0	0	20.7	20	0	0	0	0	0	0	18	0	0	7424997	
AFX	4.8	3.6	4.2	4	1750	4.1	1060	4.2	1340	0.1	2.38	4.3	10	2410	4.3	500	4.4	3260	4.5	2140	4.4	4.3	4.3	0	0	17150000	
AG1	10.3	7.7	9	0	0	7.8	20	8.5	100	0	0	9	100	100	10.1	10	10.3	230	0	0	9	9	9	0	0	2383059	
AGF	3.3	2.5	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	13569853	
AGP	18.8	14	16.4	14	50	14.5	90	14.6	20	0.6	3.66	17	10	80	18	10	0	0	0	0	17	14.5	15.56	0	0	0	
AGX	31.8	23.6	27.7	0	0	0	0	24	50	0	0	27.7	20	120	27.7	30	31.2	60	0	0	27.7	27.7	27.7	0	0	3360800	
ALV	2	1.6	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	2754415	
AMP	11.7	8.7	10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2	0	0	6370000	
AMS	8.2	6.2	7.2	0	0	0	0	0	0	-0.5	-6.94	6.7	10	10	6.7	90	6.8	50	7	40	6.7	6.7	6.7	0	0	5528286	
ANT	12.3	9.1	10.7	0	0	0	0	9.9	120	0	0	0	0	0	11	500	11.2	1000	11.8	3590	0	0	10.7	0	0	2918600	
APF	33.3	24.7	29	27	110	27.5	50	28.1	110	0	0	0	0	0	32	10	32.9	100	33	410	0	0	29	0	0	0	
APL	17.9	7.7	12.8	0	0	0	0	7.7	20	0	0	0	0	0	11	50	0	0	0	0	0	0	12.8	0	0	588000	
APT	3.9	2.9	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	4312000	
AQN	12.1	5.3	8.7	0	0	0	0	7	500	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7	0	0	740437	
ASA	1.2	1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0	4858400	
