UPCOM
55.01
0.09	0.16
11530200	160.88	
A32	31.6	23.4	27.5	24.7	100	25	50	25.1	50	0	0	0	0	0	28.5	80	29.5	60	31.6	100	0	0	27.5	0	0	3332000	
ABC	11.8	8.8	10.3	10	160	10.1	220	10.2	500	0.1	0.97	10.4	10	450	10.5	100	10.8	280	11	20	10.4	10.1	10.2	0	0	90	
ABI	31.5	23.3	27.4	26.6	240	26.7	390	26.8	370	-0.5	-1.82	26.9	20	1490	26.9	540	27	20	27.2	40	27.2	26.9	26.99	20	0	15496590	
ABR	37.6	27.8	32.7	0	0	0	0	27.8	10	4.7	14.37	37.4	10	10	32.4	440	37.3	50	0	0	37.4	37.4	37.4	0	0	7870400	
AC4	6.3	2.7	4.5	0	0	0	0	6.3	130	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	1441022	
ACE	37.2	27.6	32.4	0	0	0	0	0	0	-0.4	-1.23	32	10	10	30	50	30.5	50	31	50	32	32	32	0	0	1349461	
ACS	8.8	6.6	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7	0	0	1954000	
ACV	69.4	51.4	60.4	59.5	2340	59.6	620	59.7	60	-0.7	-1.16	59.7	20	17920	59.8	1850	59.9	200	60	3000	60.5	59.3	59.68	30	0	993410633	
ADG	123.3	91.3	107.3	107.4	50	107.5	60	107.7	10	0.5	0.47	107.8	10	1130	108	70	115	50	119	10	108	107.3	107.64	0	30	1870098	
ADP	20.7	15.3	18	0	0	15.3	10	15.5	100	0	0	0	0	0	20.6	20	20.7	150	0	0	0	0	18	0	0	7424997	
AFX	5	3.8	4.4	4.1	970	4.2	850	4.3	260	-0.1	-2.27	4.3	30	1860	4.4	1600	4.5	1090	4.6	820	4.4	4.3	4.31	0	0	17150000	
AG1	12.5	9.3	10.9	0	0	0	0	9.4	50	0	0	0	0	0	10.9	230	0	0	0	0	0	0	10.9	0	0	2383059	
AGF	3.3	2.5	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	13569853	
AGP	20.5	15.3	17.9	0	0	0	0	15.5	30	0	0	0	0	0	17.9	180	18.5	100	20	80	0	0	17.9	0	0	0	
AGX	27.7	20.5	24.1	24	2000	24.1	50	24.9	10	0	0	0	0	0	27.5	10	0	0	0	0	0	0	24.1	0	0	3360800	
ALV	1.8	1.4	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	2754415	
AMP	11.7	8.7	10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2	0	0	6370000	
AMS	6.7	5.1	5.9	0	0	5.5	100	5.7	50	0.3	5.08	6.2	50	50	6.1	90	6.2	70	6.4	70	6.2	6.2	6.2	0	0	5528286	
ANT	11.2	8.4	9.8	0	0	0	0	9.8	120	0.9	9.18	10.7	400	400	10.2	200	0	0	0	0	10.7	10.7	10.7	0	0	2918600	
APF	37.8	28	32.9	0	0	0	0	28.3	400	-2.2	-6.69	30.7	20	180	32.8	20	32.9	300	33	10	31	30.7	30.97	0	0	0	
APL	17.9	7.7	12.8	0	0	0	0	7.7	20	0	0	0	0	0	11.5	50	0	0	0	0	0	0	12.8	0	0	588000	
APT	4.6	3.4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4312000	
AQN	12.1	5.3	8.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7	0	0	740437	
ASA	1.1	0.9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4858400	
ASD	3.5	2.7	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	1960000	
ATA	0.3	0.1	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	5879519	
ATB	0.7	0.5	0.6	0	0	0	0	0.5	1010	-0.1	-16.67	0.5	100	100	0.6	32670	0.7	2350	0	0	0.5	0.5	0.5	0	0	6706060	
ATD	13.4	5.8	9.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6	0	0	756707	
